store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,fit_size,price,special_price,weight,msrp,manufacturer,status,is_recurring,visibility,tax_class_id,volume_comprimento,volume_altura,volume_largura,posting_days, ,short_description,meta_keyword,custom_layout_update,postmethods,product_shipping,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,website,_media_image,_media_lable,_media_position,_media_is_disabled
admin,base,Default,simple,"370,371,373,374,441,443,445",AL13723912,0,Porta 1 Vaso Borboleta Voando,,,/1/6/16166.jpg,/1/6/16166.jpg,/1/6/16166.jpg,porta-vaso,porta-vaso-1873.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,64.9000,,2.0900,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,16,16,11,15,"Aquele cantinho que está vazio e precisa de um toque especial pode ficar perfeito com esse porta vaso. Pode ser usado em bares, restaurantes, lojas femininas e de bijuterias!",Porta vaso,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:59:36,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Porta 1 Vaso Borboleta Voando,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,441,443,445",AL13723913,0,Porta 1 Vaso Beija-Flor,,,/1/6/16167.jpg,/1/6/16167.jpg,/1/6/16167.jpg,porta-vaso,porta-vaso-1874.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,57.9000,,2.1500,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,16,16,11,15,"Aquele cantinho que está vazio e precisa de um toque especial pode ficar perfeito com esse porta vaso. Pode ser usado em bares, restaurantes, lojas femininas e de bijuterias!",Porta vaso,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:58:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Porta 1 Vaso Beija-Flor,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,441,443,445",AL13723914,0,Porta-chave 7 Ganchos 3 Pimentas,,,/1/6/16013.jpg,/1/6/16013.jpg,/1/6/16013.jpg,porta-chave,porta-chave.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,99.9000,,2.6100,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,37,19,10,15,"Se você quer ambientar um espaço romântico, essa prateleira com a mão francesa é perfeita para você! Pode servir para ambientar espaços femininos, floriculturas e linhas garden, docerias e tudo o que a sua imaginação mandar!",Porta-chave,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:57:57,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Porta-chave 7 Ganchos 3 Pimentas,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,441,443,445",AL1372392,0,Porta Papel Menino,,,/1/6/16430_2.jpg,/1/6/16430_2.jpg,/1/6/16430_2.jpg,porta-papel,porta-papel-1699.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,49.9000,,2.4900,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,23,18,25,15,Porta papel com  sinalizador masculino,Porta papel,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:57:03,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Porta Papel Menino,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,441,443,445",AL1372393,0,Porta Papel Pássaro,,,/1/6/16431_2.jpg,/1/6/16431_2.jpg,/1/6/16431_2.jpg,porta-papel,porta-papel-1700.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,49.9000,,2.5700,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,23,18,25,15,Porta papel com motivos de pássaros,Porta papel,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:56:24,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Porta Papel Pássaro,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,441,443,445",AL1372394,0,Porta Sabonete Menina,,,/1/6/16432.jpg,/1/6/16432.jpg,/1/6/16432.jpg,porta-papel,porta-papel-1701.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,64.9000,,3.5700,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,15,24,20,15,"Porta sabonetes podem dar um toque especial no seu toalete.  
Como sempre ficarão na altura dos olhos, ele sempre será visto e admirado!",Porta sabonete,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:55:36,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Porta Sabonete Menina,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,441,443,445",AL1372395,0,Porta Sabonete Borboleta 3 Asas,,,/1/6/16016_1.jpg,/1/6/16016_1.jpg,/1/6/16016_1.jpg,porta-sabonete,porta-sabonete.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,64.9000,,2.3200,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,18,18,15,15,"Porta sabonetes podem dar um toque especial no seu toalete.  Como sempre ficarão na altura dos olhos, ele sempre será visto e admirado!",Porta sabonete,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-15 17:14:46,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Porta Sabonete Borboleta 3 Asas,0,simple,,,,,,,
admin,base,Default,simple,"365,370,371,373,374,441,443,445",AL1372396,0,Porta Sabonete Pássaro,,,/1/6/16017.jpg,/1/6/16017.jpg,/1/6/16017.jpg,porta-sabonete,porta-sabonete-1536.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,64.9000,,1.5000,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,18,18,15,15,"Porta sabonetes podem dar um toque especial no seu toalete.  Como sempre ficarão na altura dos olhos, ele sempre será visto e admirado!",Porta sabonete,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:52:56,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Porta Sabonete Pássaro,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,441,443,445",AL1372397,0,Porta Sabonete Menino,,,/1/6/16433.jpg,/1/6/16433.jpg,/1/6/16433.jpg,porta-sabonete,porta-sabonete-1537.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,64.9000,,3.5800,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,15,24,20,15,"Porta sabonetes podem dar um toque especial no seu toalete.  Como sempre ficarão na altura dos olhos, ele sempre será visto e admirado!",Porta sabonete,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:52:00,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Porta Sabonete Menino,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,441,443,445",AL1372398,0,Porta Tempero Pimenta,,,/1/6/16028.jpg,/1/6/16028.jpg,/1/6/16028.jpg,porta-tempero,porta-tempero.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,152.9000,,1.5230,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,40,40,18,15,Mostre que o seu restaurante entende do assunto com esse lindo porta nicho! Combinado com os ganchinhos ele serve também para expor utensílios de cozinha.,Porta tempero,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:50:54,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Porta Tempero Pimenta,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,441,443,445",AL1372399,0,Porta 1 vaso Pássaro,,,/1/6/16018.jpg,/1/6/16018.jpg,/1/6/16018.jpg,porta-vaso,porta-vaso-1875.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,57.9000,,1.1000,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,16,16,11,15,"Aquele cantinho que está vazio e precisa de um toque especial pode ficar perfeito com esse porta vaso. Pode ser usado em bares, restaurantes, lojas femininas e de bijuterias (essas podem ainda abusar da criatividade e usá-lo como expositor)!",Porta vaso,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:49:46,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Porta 1 vaso Pássaro,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,395,399,407",AL1372401,0,Prateleira e mão francesa Arabesco 85 x 20 cm,,,/1/6/16022.jpg,/1/6/16022.jpg,/1/6/16022.jpg,prateleira-e-m-o-francesa,prateleira-e-m-o-francesa.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,147.9000,,2.9780,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,20,20,85,15,"Se você quer ambientar um espaço romântico, essa prateleira com a mão francesa é perfeita para você! Pode servir para ambientar espaços femininos, floriculturas e linhas garden, docerias e tudo o que a sua imaginação mandar!
Medida da Prateleira (com mão francesa): 85 x 20 cm",Prateleira e mão francesa,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:48:03,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Prateleira e mão francesa Arabesco 85 x 20 cm,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,395,399,407",AL1372402,0,Prateleira e mão francesa Arabesco 55 x 20 cm,,,/1/6/16023.jpg,/1/6/16023.jpg,/1/6/16023.jpg,prateleira-e-m-o-francesa,prateleira-e-m-o-francesa-3282.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,124.9000,,2.4230,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,20,20,55,15,"Se você quer ambientar um espaço romântico, essa prateleira com a mão francesa é perfeita para você! Pode servir para ambientar espaços femininos, floriculturas e linhas garden, docerias e tudo o que a sua imaginação mandar!
Medida da Prateleira (com mão francesa): 55 x 20 cm",Prateleira e mão francesa,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:47:03,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Prateleira e mão francesa Arabesco 55 x 20 cm,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,395,399,407",AL1372403,0,Prateleira e mão francesa Arabesco 35 x 20 cms,,,/1/6/16024.jpg,/1/6/16024.jpg,/1/6/16024.jpg,prateleira-e-m-o-francesa,prateleira-e-m-o-francesa-3283.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,102.9000,,2.0220,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,20,20,35,15,"Se você quer ambientar um espaço romântico, essa prateleira com a mão francesa é perfeita para você! Pode servir para ambientar espaços femininos, floriculturas e linhas garden, docerias e tudo o que a sua imaginação mandar!
Medida da Prateleira (com mão francesa): 35 x 20 cm",Prateleira e mão francesa,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:46:06,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Prateleira e mão francesa Arabesco 35 x 20 cms,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,395,399,407",AL1372404,0,Prateleira e mão francesa Beija-Flor 85 x 20 cm,,,/1/6/16025.jpg,/1/6/16025.jpg,/1/6/16025.jpg,prateleira-e-m-o-francesa,prateleira-e-m-o-francesa-3284.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,147.9000,,2.9780,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,20,20,85,15,"Se você quer ambientar um espaço romântico, essa prateleira com a mão francesa é perfeita para você! Pode servir para ambientar espaços femininos, floriculturas e linhas garden, docerias e tudo o que a sua imaginação mandar!
Medida da Prateleira (com mão francesa): 85 x 20 cm",Prateleira e mão francesa,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:44:58,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Prateleira e mão francesa Beija-Flor 85 x 20 cm,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,395,399,407",AL1372405,0,Prateleira e mão francesa Beija-Flor 55 x 20 cm,,,/1/6/16026.jpg,/1/6/16026.jpg,/1/6/16026.jpg,prateleira-e-m-o-francesa,prateleira-e-m-o-francesa-3285.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,124.9000,,2.4230,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,20,20,55,15,"Se você quer ambientar um espaço romântico, essa prateleira com a mão francesa é perfeita para você! Pode servir para ambientar espaços femininos, floriculturas e linhas garden, docerias e tudo o que a sua imaginação mandar!
Medida da Prateleira (com mão francesa): 55 x 20 cm",Prateleira e mão francesa,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:43:41,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Prateleira e mão francesa Beija-Flor 55 x 20 cm,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,395,399,407",AL1372406,0,Prateleira e mão francesa Beija-Flor 35 x 20ms,,,/1/6/16027.jpg,/1/6/16027.jpg,,prateleira-e-m-o-francesa,prateleira-e-m-o-francesa-3286.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,102.9000,,2.0220,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,20,20,35,15,"Se você quer ambientar um espaço romântico, essa prateleira com a mão francesa é perfeita para você! Pode servir para ambientar espaços femininos, floriculturas e linhas garden, docerias e tudo o que a sua imaginação mandar!
Medida da Prateleira (com mão francesa): 35 x 20 cm",Prateleira e mão francesa,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:42:30,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Prateleira e mão francesa Beija-Flor 35 x 20ms,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,395,399,407",AL1372407,0,Prateleira e mão francesa 35 x 20 cm,,,/1/6/16156.jpg,/1/6/16156.jpg,/1/6/16156.jpg,prateleira-e-m-o-francesa,prateleira-e-m-o-francesa-3287.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,102.9000,,2.0220,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,20,20,35,15,"Se você quer ambientar um espaço romântico, essa prateleira com a mão francesa é perfeita para você! Pode servir para ambientar espaços femininos, floriculturas e linhas garden, docerias e tudo o que a sua imaginação mandar!
Medida da Prateleira (com mão francesa): 35 x 20 cm",Prateleira e mão francesa,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:40:57,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Prateleira e mão francesa 35 x 20 cm,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,395,399,407",AL1372408,0,Prateleira e mão francesa 55 x 20,,,/1/6/16157.jpg,/1/6/16157.jpg,/1/6/16157.jpg,prateleira-e-m-o-francesa,prateleira-e-m-o-francesa-3288.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,124.9000,,2.4230,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,20,20,55,15,"Se você quer ambientar um espaço romântico, essa prateleira com a mão francesa é perfeita para você! Pode servir para ambientar espaços femininos, floriculturas e linhas garden, docerias e tudo o que a sua imaginação mandar!
Medida da Prateleira (com mão francesa): 55 x 20 cms",Prateleira e mão francesa,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:39:48,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Prateleira e mão francesa 55 x 20,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,395,399,407",AL1372409,0,Prateleira e mão francesa 85 x 20 cms,,,/1/6/16158.jpg,/1/6/16158.jpg,/1/6/16158.jpg,prateleira-e-m-o-francesa,prateleira-e-m-o-francesa-3289.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,147.9000,,2.9780,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,20,20,85,15,"Se você quer ambientar um espaço romântico, essa prateleira com a mão francesa é perfeita para você! 
Pode servir para ambientar espaços femininos, floriculturas e linhas garden, docerias e tudo o que a sua imaginação mandar!
Medida da Prateleira: 85 x 20 cms",Prateleira e mão francesa,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:37:33,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Prateleira e mão francesa 85 x 20 cms,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374",AL1372411,0,Puff redondo com tampo de madeira,,,/1/6/16129.jpg,/1/6/16129.jpg,/1/6/16129.jpg,puff,puff.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,799.9000,,7.5450,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,40,40,40,15,Esse lindo puff redondo pode ser usado como banco de provador em lojas ou até um elemento de decoração de vitrine.,Puff,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:35:41,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Puff redondo com tampo de madeira,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,394,398,406",AL1372421,0,Escultura de Parede Arbustos,,,/1/7/17126.jpg,/1/7/17126.jpg,/1/7/17126.jpg,quadro,quadro.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,859.9000,,3.4170,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,8,80,1,15,Quadro super charmoso em aço corten para decorar aquele espaço que merece um toque especial!,Quadro,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:34:52,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Escultura de Parede Arbustos,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,394,398,406",AL1372422,0,Quadrinhos Pássaro Horizontal,,,/1/7/17177_1.jpg,/1/7/17177_1.jpg,/1/7/17177_1.jpg,quadro,quadro-3124.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,99.9000,,2.1890,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,3,25,37,15,Esse quadro pode ser usado como peça única ou você pode experimentar como composição junto a outros quadros do mesmo material!,Quadro,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-10 20:15:19,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Quadrinhos Pássaro Horizontal,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,394,398,406",AL1372424,0,Mandala Magnífica Corten,,,/1/8/18009.jpg,/1/8/18009.jpg,/1/8/18009.jpg,quadro,quadro-3126.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,702.9000,,5.2500,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,8,80,80,15,"Essa linda mandala em aço corten, além de uma linda peça de decoração, também serve para melhorar a energia de ambientes comerciais. Perfeito para SPA, lojas femininas com estilo casual e para todos aqueles que querem trazer boas energias ao ambiente!",Quadro,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:31:11,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Mandala Magnífica Corten,0,simple,,,,,,,
admin,base,Default,simple,"367,370,371,373,374,394,398,406,452,453",AL1372425,0,Painel Bolas e Requadro,,,/1/8/18018.jpg,/1/8/18018.jpg,/1/8/18018.jpg,quadro,quadro-3127.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,1999.9000,,4.1330,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,8,2,1,15,Esse lindo quadro abstrato com formas geométricas pode ser usado em bares e restaurantes. Fica perfeito em lojas masculinas.,Quadro,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:30:08,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Painel Bolas e Requadro,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,394,398,406",AL1372426,0,Mandala Buda,,,/1/9/19045.jpg,/1/9/19045.jpg,/1/9/19045.jpg,quadro,quadro-3128.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,599.9000,,5.2780,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,8,80,80,15,"Para materializar a paz e equilíbrio do seu ambiente comercial, utilize esse quadro com motivos budistas. Perfeito para Spas e casa de massagens.",Quadro,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:29:11,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Mandala Buda,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,394,398,406",AL1372427,0,Mandala Mão Hansa,,,/1/9/19046.jpg,/1/9/19046.jpg,/1/9/19046.jpg,quadro,quadro-3129.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,599.9000,,0.3250,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,8,80,80,15,"Para materializar a paz e equilíbrio do seu ambiente comercial, utilize esse quadro com a mão HAMSÁ. Perfeito para Spas e casa de massagens.",Quadro,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:27:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Mandala Mão Hansa,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,394,398,406",AL1372428,0,Trio Quadrado Gatinho,,,/1/9/19050.jpg,/1/9/19050.jpg,/1/9/19050.jpg,quadro,quadro-3130.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,294.9000,,0.5250,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,5,25,25,15,Essa composição de quadros fica perfeitas para petshops!,Quadro,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:26:28,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Trio Quadrado Gatinho,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,434,437,439",AL1372511,0,Aparador,,,/1/9/19013_2.jpg,/1/9/19013_2.jpg,/1/9/19013_2.jpg,aparador,aparador.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,2202.9000,,12.1240,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,50,83,1,15,"Esse lindo aparador multifuncional feito de chapa de ferro e madeira de demolição pode ajudar na decoração de ambientes com estilo jovem e romântico, como docerias, cafeterias, floriculturas e lojas femininas. 
Bares e restaurante podem usá-lo como apoio para talheres, temperos e açúcares. Lojas femininas podem apoiar cafés e bebidas para servir aos clientes. 
Além disso, pode ser usado como um móvel de exposição em um lugar que você queira chamar atenção (e que você saiba que os clientes costumam olhar bastante)!",Aparador,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:25:19,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Aparador,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,392,396,404",AL1372561,0,Banco,,,/1/9/19017.jpg,/1/9/19017.jpg,,banco,banco.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,1352.9000,,9.5000,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,40,40,1,15,Bancos são importantes para deixar o acompanhante de quem compra ou quem espera acomodado. Pode ser usado na fachada de um estabelecimento comercial ou próximo a um provador de loja.,Banco,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:24:18,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Banco,0,simple,,,,,,,
admin,base,Default,simple,"370,371,373,374,392,396,404",AL1372562,0,Banco,,,/1/9/19018.jpg,/1/9/19018.jpg,,banco,banco-1431.html,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,, ,Utilizar configuração,Utilizar configuração,Não,,1352.9000,,17.5000,,Cortes e Cores,Habilitado,Não,"Catálogo, Busca",Nenhum,40,40,1,15,Bancos são importantes para deixar o acompanhante de quem compra ou quem espera acomodado. Pode ser usado na fachada de um estabelecimento comercial ou próximo a um provador de loja.,Banco,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,2016-06-09 18:23:10,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,Banco,0,simple,,,,,,,
